"","Neighborhood","Cluster","Address","Reposting.ID","Description","Price","Bedrooms","Square.Footage","Link","ID","City"
"1137","Southwest Center City",9,"(Graduate Hospital)",NA,"Amazing New Construction In Graduate Hospital","$4,250 ",4,NA,"/apa/5507867470.html",5507867470,"Philadelphia"
"1138","Southwest Center City",9,"(Graduate Hospital)",4905228048,"Fully Loaded Kitchen","$2,150 ",3,NA,"/apa/5532168114.html",5532168114,"Philadelphia"
"1139","Southwest Center City",9,"(Graduate Hospital)",5492641907,"Comfort and Privacy - Luxury Townhouse - 1720 Montrose","$2,950 ",3,3200,"/apa/5540678047.html",5540678047,"Philadelphia"
"1140","Southwest Center City",9,"(Graduate Hospital)",4973060587,"3 BR, 3 BA Apartment -- Granite Countertops & Hardwood Flooring","$2,500 ",3,1700,"/apa/5532276940.html",5532276940,"Philadelphia"
"1141","Southwest Center City",9,"(Graduate Hospital)",4493274537,"2 BR, 1 BA - Stunning modern finishes/kitchen, Hardwood Floors & Deck","$1,800 ",2,1000,"/apa/5532305789.html",5532305789,"Philadelphia"
"1142","Southwest Center City",9,"(Graduate Hospital)",5485926653,"Live in a great location! Beautiful 2 br w Granite, yard, basement....","$1,800 ",2,NA,"/apa/5534864096.html",5534864096,"Philadelphia"
"1143","Southwest Center City",9,"(Graduate Hospital)",5319844996,"74X S. 22nd St. #2","$1,150 ",1,NA,"/apa/5508061448.html",5508061448,"Philadelphia"
"1144","Southwest Center City",9,"(Graduate Hospital)",NA,"1 Bathroom - 2 Bedrooms Must see to Appreciate","$577 ",2,1052,"/apa/5508729297.html",5508729297,"Philadelphia"
"1145","Southwest Center City",9,"(Graduate Hospital)",NA,"2 Bathrooms - 2 Bedrooms In unit washer/dryer","$547 ",2,1089,"/apa/5514751528.html",5514751528,"Philadelphia"
"1146","Southwest Center City",9,"(Graduate Hospital)",NA,"1 BR 1 BA New Apartment with Granite Countertops and Hardwood Flooring","$1,550 ",1,925,"/apa/5535060446.html",5535060446,"Philadelphia"
"1147","Southwest Center City",9,"(Graduate Hospital)",5492641907,"Comfort and Privacy - Luxury Townhouse - 1720 Montrose","$2,950 ",3,3200,"/apa/5540678736.html",5540678736,"Philadelphia"
"1148","Southwest Center City",9,"(Graduate Hospital)",5535027388,"3 BR 3 BA New Apartment with Harwood Flooring & Modern Appliances","$2,500 ",3,1300,"/apa/5541787094.html",5541787094,"Philadelphia"
"1149","Southwest Center City",9,"(Graduate Hospital)",NA,"Walk In Closet and Granite Counter tops - Must See!! 1720 Montrose","$2,950 ",3,3200,"/apa/5495015952.html",5495015952,"Philadelphia"
"1150","Southwest Center City",9,"(Graduate Hospital)",NA,"Finished Basement and High Ceilings! 1720 Montrose","$2,950 ",3,3200,"/apa/5495034105.html",5495034105,"Philadelphia"
"1151","Southwest Center City",9,"(Graduate Hospital)",NA,"Hardwoods...W/D.....Granite....Basement...Yard...More!!","$1,800 ",2,NA,"/apa/5496222525.html",5496222525,"Philadelphia"
"1152","Southwest Philadelphia",11,"(1xx 61st Street)",NA,"Beautiful 3Bed/1Bath on Quiet Tree Lined Street","$975 ",3,1120,"/apa/5541751259.html",5541751259,"Philadelphia"
"1153","Southwest Philadelphia",11,"(Southwest Philadelphia)",NA,"Need Extra Space? Have Credit Issues?","$750 ",4,NA,"/apa/5540783915.html",5540783915,"Philadelphia"
"1154","Southwest Philadelphia",11,"(1212 s Wilton St)",NA,"4 bedroom 6/15","$1,200 ",4,1200,"/apa/5518351742.html",5518351742,"Philadelphia"
"1155","Spruce Hill",3,"(4404 Walnut Street)",NA,"2 BD - Live In This Beauty TODAY | 1 Month Rent Free","$1,450 ",2,1050,"/apa/5541037233.html",5541037233,"Philadelphia"
"1156","Spruce Hill",3,"(45th and Locust)",5453767954,"Charming 2BR unit in Prime University City Spot.","$1,450 ",2,NA,"/apa/5522817086.html",5522817086,"Philadelphia"
"1157","Spruce Hill",3,"(4404 Walnut Street - University City)",NA,"What Is The Future Of West Philadelphia? 1 Month Rent Free","$1,350 ",2,950,"/apa/5540837584.html",5540837584,"Philadelphia"
"1158","Spruce Hill",3,"(4404 Walnut Street)",5293125905,"2 BD @ Westwood Apartments - Last Chance To Live Here","$1,350 ",2,800,"/apa/5541940857.html",5541940857,"Philadelphia"
"1159","Spruce Hill",3,"(4404 Walnut Street - University City)",NA,"Want To Know A Philadelphia Secret? Click Here - 1 Month Rent Free","$1,350 ",2,950,"/apa/5541166856.html",5541166856,"Philadelphia"
"1160","Spruce Hill",3,"(4404 Walnut Street - University City)",NA,"*Our Best Selling Apartment Is Available Now - 1 Month Rent Free","$1,350 ",2,950,"/apa/5540648535.html",5540648535,"Philadelphia"
"1161","Spruce Hill",3,"(4404 Walnut Street)",5293132719,"HUGE apartments. HUGE balconies. HUGE value.","$1,450 ",2,1050,"/apa/5541021173.html",5541021173,"Philadelphia"
"1162","Spruce Hill",3," (4058 Chestnut St Philadelphia, PA 19104)",NA,"Perfect for 2 in University City- 1R","$1,650 ",2,NA,"/apa/5509712321.html",5509712321,"Philadelphia"
"1163","Spruce Hill",3,"(45th and Walnut St)",4810725486,"quiet clean 3 bedroom apt dishwasher Avail 05/01","$1,300 ",3,1200,"/apa/5518049620.html",5518049620,"Philadelphia"
"1164","Spruce Hill",3,"(4404 Walnut Street)",5293132719,"HUGE apartments. HUGE balconies. HUGE value.","$1,450 ",2,1050,"/apa/5541877336.html",5541877336,"Philadelphia"
"1165","Spruce Hill",3,"(4404 Walnut Street - University City)",5293125905,"You Probably Get This A Lot, But Can I Ask You Some Questions?","$1,350 ",2,950,"/apa/5541223612.html",5541223612,"Philadelphia"
"1166","Spruce Hill",3,"(University City (44th and Walnut St ))",NA,"Walk to School. Large 2br with a Balcony!","$1,450 ",2,NA,"/apa/5503270401.html",5503270401,"Philadelphia"
"1167","Spruce Hill",3,"(43rd & Baltimore)",NA,"University City newly renovated","$1,180 ",2,NA,"/apa/5536949709.html",5536949709,"Philadelphia"
"1168","Spruce Hill",3,"(Buckingham Place)",3792527200,"Sunny Victorian University City","$1,300 ",2,800,"/apa/5534315401.html",5534315401,"Philadelphia"
"1169","Spruce Hill",3,"(Buckingham)",NA,"Stunning single home on gorgeous acreage","$1,400 ",2,NA,"/apa/5496916255.html",5496916255,"Philadelphia"
"1170","Spruce Hill",3,"(4400 Walnut Street)",NA,"$520/M one bedroom sublease","$520 ",4,NA,"/apa/5540960955.html",5540960955,"Philadelphia"
"1171","Spruce Hill",3,"(40th & Ludlow st)",NA,"$485/3BR- 1 BR available for sublet","$485 ",3,NA,"/apa/5541249581.html",5541249581,"Philadelphia"
"1172","Spruce Hill",3,"(University City - 4415 Sansom St.)",3894014221,"Newly Renovated 1 Bedroom Apartment","$825 ",1,NA,"/apa/5541113015.html",5541113015,"Philadelphia"
"1173","Spruce Hill",3,"(41st & Baltimore Ave)",NA,"2 BR 1 BA Apt, near UPENN, USP in UNIVERSITY CITY","$1,300 ",2,NA,"/apa/5541682059.html",5541682059,"Philadelphia"
"1174","Spruce Hill",3,"(4404 Walnut Street - University City)",5293132719,"We're Looking At You -- Come Take A Look Inside","$1,350 ",2,950,"/apa/5541223590.html",5541223590,"Philadelphia"
"1175","Spruce Hill",3,"(4422 Osage Avenue)",NA,"Spacious 3 BR Apt, Utilities Included, Penn Alexander School Dis","$1,430 ",3,1300,"/apa/5541065345.html",5541065345,"Philadelphia"
"1176","Spruce Hill",3,"(4404 Walnut Street)",5293125905,"2 BD @ Westwood Apartments - Last Chance To Live Here","$1,350 ",2,800,"/apa/5541035338.html",5541035338,"Philadelphia"
"1177","Spruce Hill",3,"(4404 Walnut Street)",5293132719,">> Click Here For Your Invitation << Come See Us","$1,350 ",2,950,"/apa/5541229153.html",5541229153,"Philadelphia"
"1178","Spruce Hill",3,"(4404 Walnut Street - University City)",NA,"Theeeeeee PERFECT place to live - 1 Month Rent Free","$1,250 ",2,800,"/apa/5541031554.html",5541031554,"Philadelphia"
"1179","Spruce Hill",3,"(4404 Walnut Street - University City)",5293125905,"TODAY'S HOT DEALS: 2 Bedroom/1 Bathroom Apartment","$1,450 ",2,1050,"/apa/5541229140.html",5541229140,"Philadelphia"
"1180","SW Cedar Park",3,"(47th and Warrington)",5449434897,"Beautiful 2 Bd/1Bath - Squirrel Hill, Philly","$1,300 ",2,NA,"/apa/5541342523.html",5541342523,"Philadelphia"
"1181","SW Cedar Park",3,"(909 s 49th st)",NA,"4 Bed in Cedar Park. Heat is Included!","$2,800 ",4,2000,"/apa/5522258122.html",5522258122,"Philadelphia"
"1182","Tioga/ Nicetown",2,"(Nicetown)",NA,"Wonderful 3 story home! Super Rental!","$775 ",3,NA,"/apa/5540772837.html",5540772837,"Philadelphia"
"1183","University City",3,"(Drexel Upenn University city)",NA,"Prime location! Luxury 5BR/2BA apt near University City. Drexel, upenn","$2,875 ",5,2400,"/apa/5501394236.html",5501394236,"Philadelphia"
"1184","University City",3,"(University City)",5371948729,"Location..Location..Location! WasherDryer! Elevator! Close to UPENN!","$1,300 ",1,750,"/apa/5541747176.html",5541747176,"Philadelphia"
"1185","University City",3," (UNIVERSITY CITY, West Philly)",5504635215,"JUST FINISHED CONSTRUCTION STUDIO, ONE BEDROOM AND TWO BEDROOMS","$1,395 ",2,NA,"/apa/5515132324.html",5515132324,"Philadelphia"
"1186","University City",3,"(Fairmount Art Museum Area)",NA,"Charming 1BR, Central Air, Laundry, Hardwood, 1 Block to Subway","$1,050 ",1,NA,"/apa/5541424062.html",5541424062,"Philadelphia"
"1187","University City",3,"(Drexel University Area)",NA,"Great apartment with parking","$500 ",1,NA,"/apa/5540814053.html",5540814053,"Philadelphia"
"1188","University City",3,"(University City)",NA,"Have Pets? University City","$1,200 ",3,NA,"/apa/5540526451.html",5540526451,"Philadelphia"
"1189","University City",3,"(drexel upenn university city)",5288667043,"Brand New Luxury APT - Drexel, UPenn, University City","$2,100 ",4,1600,"/apa/5520977983.html",5520977983,"Philadelphia"
"1190","University City",3,"(University City)",NA,"2 Bathrooms - 2 Bedrooms Master Bedroom has a walk in mirror closets","$400 ",2,1035,"/apa/5508741018.html",5508741018,"Philadelphia"
"1191","University City",3,"(University City)",NA,"Graduate Student Housing Rooms for Rent at The Penn House","$575 ",6,4000,"/apa/5541846386.html",5541846386,"Philadelphia"
"1192","University City",3,"(University City)",NA,"Renovated 3 bedroom","$1,150 ",3,NA,"/apa/5541795400.html",5541795400,"Philadelphia"
"1193","University City",3,"(University City)",5467545391,"New Fully Furnished Student Housing!!!","$750 ",3,NA,"/apa/5511652931.html",5511652931,"Philadelphia"
"1194","University City",3,"(Art Museum Area)",5066276226,"Spacious and Modern","$1,250 ",1,NA,"/apa/5527453635.html",5527453635,"Philadelphia"
"1195","University City",3," (UNIVERSITY CITY, West Philly)",5504635215,"JUST FINISHED CONSTRUCTION STUDIO, ONE BEDROOM AND TWO BEDROOMS","$1,395 ",2,NA,"/apa/5511837620.html",5511837620,"Philadelphia"
"1196","University City",3,"(University City)",NA,"Beautiful Newly Renovated, Fully Furnished Apartments For Students","$1,250 ",1,NA,"/apa/5518523375.html",5518523375,"Philadelphia"
"1197","University City",3,"(drexel upenn university city)",5288667043,"Brand New Luxury APT - Drexel, UPenn, University City","$2,650 ",5,2000,"/apa/5520969189.html",5520969189,"Philadelphia"
"1198","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,800 ",3,NA,"/apa/5534100811.html",5534100811,"Philadelphia"
"1199","University City",3,"(ART MUSEUM AREA)",4282601615,"RENT AT CITY VIEW CONDO","$1,600 ",1,NA,"/apa/5498075317.html",5498075317,"Philadelphia"
"1200","University City",3,"(University City)",NA,"Apartment for Drexel U Penn students. 3bd/1ba. 19104","$1,500 ",3,NA,"/apa/5534117710.html",5534117710,"Philadelphia"
"1201","University City",3,"(University City)",NA,"Avail Now: Newly Renovated 2BR whardwoods + granite, University City","$1,100 ",2,NA,"/apa/5515187691.html",5515187691,"Philadelphia"
"1202","University City",3,"(University City)",NA,"Unique University City Location! Flexible Landlord!","$850 ",3,NA,"/apa/5540783908.html",5540783908,"Philadelphia"
"1203","University City",3,"(University City)",5328694088,"Fully Furnished 3 Bedroom 1.5 Bath","$1,200 ",3,1100,"/apa/5525796659.html",5525796659,"Philadelphia"
"1204","University City",3,"(Drexel Upenn University City)",5157560482,"Prime location!share an apt near University CityDrexel, upen","$530 ",5,1200,"/apa/5495318667.html",5495318667,"Philadelphia"
"1205","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,500 ",3,NA,"/apa/5518482376.html",5518482376,"Philadelphia"
"1206","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,800 ",3,NA,"/apa/5512190444.html",5512190444,"Philadelphia"
"1207","University City",3,"(University City)",NA,"Apartment for Drexel U Penn students. 3bd/1ba. 19104","$1,500 ",3,NA,"/apa/5511530103.html",5511530103,"Philadelphia"
"1208","University City",3,"(University City)",2612563305,"3-bdrm apartment looking for 1 roommy, PLEASE READ!","$400 ",1,NA,"/apa/5528139156.html",5528139156,"Philadelphia"
"1209","University City",3,"(OFF RITTENHOUSE-)",4889128656,"RENT AT RESIDENCES OF LIBERTY 2","$5,000 ",1,NA,"/apa/5541702828.html",5541702828,"Philadelphia"
"1210","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,800 ",3,NA,"/apa/5534608230.html",5534608230,"Philadelphia"
"1211","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,500 ",3,NA,"/apa/5518136023.html",5518136023,"Philadelphia"
"1212","University City",3,"(University City)",NA,"1 Bathroom - 1 Bedroom With six different properties offering","$427 ",1,823,"/apa/5514661664.html",5514661664,"Philadelphia"
"1213","University City",3,"(Drexel Upenn University City)",NA,"Prime location! Luxury 3BR/1BA apt near University City. Drexel, upenn","$1,800 ",3,1000,"/apa/5496978310.html",5496978310,"Philadelphia"
"1214","University City",3," (Drexel University, UPenn, University City)",5049573629,"Drexel University, UPenn, University City, Studio","$750 ",1,NA,"/apa/5535347141.html",5535347141,"Philadelphia"
"1215","University City",3,"(University City)",NA,"2.5 Bathrooms - 2 Bedrooms Live across the street from Liberty Lands","$623 ",2,1709,"/apa/5527499599.html",5527499599,"Philadelphia"
"1216","University City",3,"(University City)",4524473830,"University City 2br Apt. available Mid May","$925 ",2,NA,"/apa/5533037333.html",5533037333,"Philadelphia"
"1217","University City",3,"(OFF WASHINGTON SQUARE)",4765170516,"RENT AT INDEPENDENCE PLACE","$2,000 ",1,NA,"/apa/5498077955.html",5498077955,"Philadelphia"
"1218","University City",3,"(University City)",5371948729,"Location..Location..Location! WasherDryer! Elevator! Close to UPENN!","$1,300 ",1,750,"/apa/5541771527.html",5541771527,"Philadelphia"
"1219","University City",3," (UNIVERSITY CITY, West Philly)",5504628209,"New apartment - never lived in .","$1,195 ",1,NA,"/apa/5515132991.html",5515132991,"Philadelphia"
"1220","University City",3,"(UNIVERSITY CITY/WEST POWELTON)",5423627915,"SPACIOUS 1BR 1BA APARTMENT NEAR DREXEL & PENN!","$675 ",1,650,"/apa/5537339454.html",5537339454,"Philadelphia"
"1221","University City",3,"(University City)",NA,"Hardwoods, Granite + FREE laundry, University City, Available Now!","$1,450 ",2,NA,"/apa/5515188208.html",5515188208,"Philadelphia"
"1222","University City",3,"(UNIVERSITY CITY)",5380792502,"PRE-LEASE FOR SUMMER/FALL 2016 - WELCOME PENN/DREXEL","$2,000 ",3,1200,"/apa/5506711598.html",5506711598,"Philadelphia"
"1223","University City",3,"(Rittenhouse Sq Area)",NA,"1 Bed 1 Bath! Perfect Rittenhouse Location! Available Today!","$1,295 ",1,NA,"/apa/5534162549.html",5534162549,"Philadelphia"
"1224","University City",3,"(University City)",NA,"Beautiful Newly Renovated, Fully Furnished Apartments For Students","$850 ",3,NA,"/apa/5518620089.html",5518620089,"Philadelphia"
"1225","University City",3,"(University City)",NA,"Apartment for Drexel U Penn students. 3bd/1ba. 19104","$1,500 ",3,NA,"/apa/5497383841.html",5497383841,"Philadelphia"
"1226","University City",3,"(Rittenhouse Sq Area)",NA,"Terrific 1Bedroom 1Bath in Perfect Rittenhouse Location! Great Price","$1,295 ",1,NA,"/apa/5537381098.html",5537381098,"Philadelphia"
"1227","University City",3,"(University City)",NA,"4 Bathrooms - 2 Bedrooms Come see all of the construction in the area","$598 ",2,NA,"/apa/5508746471.html",5508746471,"Philadelphia"
"1228","University City",3,"(University City)",NA,"Available June 15th: 3BR wHardwoods and Laundry, University City!","$1,575 ",3,NA,"/apa/5513611954.html",5513611954,"Philadelphia"
"1229","University City",3,"(University City)",NA,"Renovated 3 bedroom","$1,150 ",3,NA,"/apa/5534991291.html",5534991291,"Philadelphia"
"1230","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,800 ",3,NA,"/apa/5511833447.html",5511833447,"Philadelphia"
"1231","University City",3,"(OFF WASHINGTON SQUARE)",4765170516,"RENT AT INDEPENDENCE PLACE","$2,000 ",1,NA,"/apa/5498081284.html",5498081284,"Philadelphia"
"1232","University City",3,"(Drexel Upenn University city)",NA,"Prime location! Luxury 5BR/2BA apt near University City. Drexel, upenn","$2,625 ",5,2400,"/apa/5501323471.html",5501323471,"Philadelphia"
"1233","University City",3,"(University City)",NA,"University City New apartment for Drexel Penn students","$1,800 ",3,NA,"/apa/5512443091.html",5512443091,"Philadelphia"
"1234","University City",3,"(Drexel Upenn University City)",NA,"Luxuary 4br/2ba Apartments Upenn Drexel university City","$1,695 ",4,1500,"/apa/5496815605.html",5496815605,"Philadelphia"
"1235","University City",3,"(University City)",NA,"Bright One Bedroom At Domus!","$2,590 ",1,838,"/apa/5540822652.html",5540822652,"Philadelphia"
"1236","University City",3,"(UNIVERSITY CITY/WEST POWELTON)",5403111435,"SPACIOUS 2BR 1BA APARTMENT NEAR DREXEL, PENN & USP!","$725 ",2,750,"/apa/5506723316.html",5506723316,"Philadelphia"
"1237","University City",3,"(UNIVERSITY CITY)",5498689771,"Brand New Never Lived in Apartments","$1,195 ",1,NA,"/apa/5511839807.html",5511839807,"Philadelphia"
"1238","University City",3,"(Museum Area)",4859923926,"rent at 2601 Pennsylvania Ave","$1,400 ",1,NA,"/apa/5498112233.html",5498112233,"Philadelphia"
"1239","University City",3,"(University City)",NA,"Beautiful Newly Renovated, Fully Furnished Apartments For Students","$1,250 ",1,NA,"/apa/5518615679.html",5518615679,"Philadelphia"
"1240","University City",3," (3601 Market Street, Philadelphia, PA)",5167514522,"LUXURY 2Bed 2Bath apt with an Amazing Balcony in University City","$2,749 ",2,962,"/apa/5540929723.html",5540929723,"Philadelphia"
"1241","University City",3,"(Museum Area)",4859923926,"rent at 2601 Pennsylvania Ave","$1,300 ",1,NA,"/apa/5541704311.html",5541704311,"Philadelphia"
"1242","University City",3,"(University City)",5328694088,"Fully Furnished 3 Bedroom 1.5 Bath","$1,200 ",3,1100,"/apa/5524770874.html",5524770874,"Philadelphia"
"1243","University City",3,"(Unviersity City)",4313572123,"Beautifully Renovated LARGE HOUSE W4 Bedroom 2 BATHROOM","$1,600 ",4,2500,"/apa/5529530695.html",5529530695,"Philadelphia"
"1244","Walnut Hill",3,"(4640 Sansom st)",NA,"Large 3BR/2BA close to UPenn. Avail June 15th.","$1,575 ",3,NA,"/apa/5518513750.html",5518513750,"Philadelphia"
"1245","Walnut Hill",3,"(47th and Chestnut)",NA,"Great, Large, bi-level 3BR unit close to train. Available April 1st.","$1,300 ",3,NA,"/apa/5495341948.html",5495341948,"Philadelphia"
"1246","Walnut Hill",3,"(4640 Sansom street)",NA,"Great 3BR/2BA unit close to UPEnn. Avaialble","$1,575 ",3,NA,"/apa/5495291207.html",5495291207,"Philadelphia"
"1247","Walnut Hill",3,"(4630 Locust St)",NA,"University City 6 bed , 2 bath","$2,500 ",6,2800,"/apa/5527138569.html",5527138569,"Philadelphia"
"1248","Walnut Hill",3,"(4710 Chestnut St Philadelphia)",NA,"uppen university 2 bed room","$1,000 ",2,NA,"/apa/5528023962.html",5528023962,"Philadelphia"
